Date,Open,High,Low,Close,Volume
2005-08-24,21.497,21.6537,21.3075,21.3442,2530917.8424131
2005-08-25,21.6269,21.6269,21.3799,21.5049,1958379.4862689
2005-08-26,21.5128,21.5734,21.3799,21.4722,1304684.8339558
2005-08-29,21.4057,21.5932,21.2867,21.5624,2424917.3089668
2005-08-30,21.5049,21.6041,21.3501,21.5267,1320404.6327281
2005-08-31,21.5486,21.746,21.491,21.6944,3169040.8723194
2005-09-01,21.6398,22.0704,21.6398,22.0317,3863900.330164
2005-09-02,22.0535,22.1388,21.9811,22.0396,2966462.6126678
2005-09-06,22.1755,22.3591,22.119,22.247,3039827.0496184
2005-09-07,22.2609,22.3085,22.1269,22.2609,2310825.5395638
2005-09-08,22.2817,22.2946,22.0198,22.0704,2306936.665972
2005-09-09,22.1388,22.3878,22.1071,22.3283,5127865.8956872
2005-09-12,22.4345,22.5426,22.1894,22.3085,1778259.5220098
2005-09-13,22.3878,22.3878,22.1111,22.1111,2628986.4042955
2005-09-14,22.1755,22.2946,22.1071,22.1954,1052409.0277271
2005-09-15,22.3283,22.4245,22.3085,22.4017,2532864.295214
2005-09-16,22.372,22.4414,22.1706,22.4345,2480611.4623343
2005-09-19,22.4484,22.5535,22.3482,22.365,1585416.5503699
2005-09-20,22.4285,22.487,22.2271,22.2817,2143886.2158142
2005-09-21,22.2678,22.3085,21.7053,21.8948,4031893.0165116
2005-09-22,21.7876,21.8541,21.6269,21.7757,3470132.2229499
2005-09-23,21.7807,21.8591,21.6745,21.8263,2770922.2263748
2005-09-26,21.9632,22.0535,21.868,22.0089,1078303.603595
2005-09-27,22.0089,22.0813,21.8263,22.0148,1498430.9758233
2005-09-28,22.1468,22.2886,22.0704,22.239,2380447.2632831
2005-09-29,22.1894,22.5535,22.1468,22.4632,2867645.1049382
2005-09-30,22.4742,22.5605,22.3482,22.4414,2243300.4610157
2005-10-03,22.5753,22.6984,22.4166,22.6934,3846087.9182304
2005-10-04,22.5069,22.744,22.2609,22.3015,4369818.7939927
2005-10-05,22.239,22.372,21.6101,21.6537,6503517.128679
2005-10-06,21.5734,21.6686,21.0049,21.364,11281338.032993
2005-10-07,21.4136,21.5932,21.3214,21.5565,2608024.992595
2005-10-10,21.7321,21.8333,21.1051,21.1736,3253032.679482
2005-10-11,21.2371,21.4136,21.1656,21.2212,3373558.5287545
2005-10-12,21.1309,21.3501,20.7509,20.8174,6573740.6298826
2005-10-13,20.6378,20.739,20.2192,20.3769,12784702.172984
2005-10-14,20.4394,20.616,20.3452,20.6101,6284324.9720498
2005-10-17,20.4761,20.9722,20.4761,20.8402,5164553.154175
2005-10-18,20.9613,20.9613,20.3908,20.491,3488398.2360023
2005-10-19,20.4394,20.5644,20.0406,20.5456,10195241.562178
2005-10-20,20.4037,20.5912,19.8988,20.0039,4827672.675272
2005-10-21,19.8363,20.368,19.7708,20.2688,3969003.7413976
2005-10-24,20.1289,20.8174,20.1289,20.7916,3665666.5612279
2005-10-25,20.6716,20.993,20.6101,20.8174,6492588.3657236
2005-10-26,20.9047,20.9047,20.5099,20.5644,6656838.3388399
2005-10-27,20.4513,20.6716,20.3105,20.3323,3319807.8041804
2005-10-28,20.2192,20.7847,20.2192,20.739,5164250.7534291
2005-10-31,20.9999,21.0982,20.8035,21.0049,3900439.4122863
2005-11-01,21.0744,21.0744,20.5714,20.5912,5009428.6275662
2005-11-02,20.5188,20.7043,20.3769,20.6716,7416830.8853328
2005-11-03,20.5773,20.8174,20.5585,20.6597,5892505.3336415
2005-11-04,20.6378,20.8849,20.5843,20.6289,4345407.9977844
2005-11-07,21.1051,21.1051,20.5099,20.5773,6243750.8559753
2005-11-08,20.4702,20.7222,20.4394,20.5714,2617308.6954929
2005-11-09,20.4702,20.8769,20.4702,20.7509,4840097.3139169
2005-11-10,20.7113,20.8333,20.3908,20.6537,4321759.2514557
2005-11-11,20.6378,20.6914,20.368,20.4662,2765833.8298245
2005-11-14,20.368,20.5714,20.3105,20.3323,4133403.9068844
2005-11-15,20.4394,20.5277,20.2371,20.368,3480314.056063
2005-11-16,20.3521,20.6289,20.3452,20.5585,5172784.5024773
2005-11-17,20.5773,20.8849,20.5773,20.8601,4651597.8249901
2005-11-18,20.8918,21.0168,20.5912,20.8174,4793081.0539531
2005-11-21,20.872,20.9464,20.7738,20.866,2672105.7266477
2005-11-22,20.9047,20.9672,20.7589,20.866,4452170.5811103
2005-11-23,20.9156,21.1944,20.8472,21.1249,4344064.3304703
2005-11-25,21.1309,21.2083,21.114,21.2083,446773.91795097
2005-11-28,21.121,21.2371,21.0446,21.1249,2635125.1394365
2005-11-29,21.2569,21.3501,21.1438,21.1785,2711784.7365145
2005-11-30,21.3283,21.3343,20.9533,20.9722,3334335.1360115
2005-12-01,21.0109,21.6041,20.3452,21.0525,2711633.5361415
2005-12-02,21.0932,21.114,20.9672,21.0872,2341817.5840045
2005-12-05,21.0446,21.1944,20.9156,21.0744,6436145.2665088
2005-12-06,21.1051,21.1736,21.0109,21.0109,1270849.2145015
2005-12-07,21.0049,21.1438,20.4037,20.9097,2345860.6819766
2005-12-08,20.7847,21.2003,20.7847,21.1309,1791134.7377661
2005-12-09,21.0813,21.3978,21.0744,21.372,2011984.0504825
2005-12-12,21.3501,21.4543,21.1656,21.1736,3565652.5545471
2005-12-13,21.1507,21.4831,21.1507,21.4831,1751011.1988029
2005-12-14,21.5049,21.7609,21.4831,21.7261,2888607.5246412
2005-12-15,21.7609,21.8591,21.6745,21.7757,4699508.1831592
2005-12-16,21.74,21.873,21.5684,21.5783,1158853.0822673
2005-12-19,21.5565,21.619,21.2371,21.2936,3405304.5590549
2005-12-20,21.2569,21.3849,21.2142,21.3283,2094922.4950471
2005-12-21,21.3343,21.4771,21.0872,21.1309,4675250.6033288
2005-12-22,21.1051,21.2509,21.0109,21.2271,1508759.9772994
2005-12-23,21.2003,21.3214,21.2003,21.2638,1347207.4188361
2005-12-27,21.121,21.2638,21.121,21.2271,3106753.3746897
2005-12-28,21.2569,21.2718,21.0287,21.121,9455011.9124292
2005-12-29,21.1656,21.1944,21.0525,21.0813,2036982.5121403
2005-12-30,20.9384,21.0376,20.8918,20.9672,3440039.3167268
2006-01-03,21.0982,21.4285,20.8918,21.372,5857465.1512162
2006-01-04,21.4345,21.4543,21.114,21.4057,7010631.0834564
2006-01-05,21.3501,21.5049,21.2371,21.2638,2331189.20579
2006-01-06,21.372,21.497,21.2638,21.491,1406052.5879755
2006-01-09,21.4503,21.4831,21.2867,21.3561,2994760.2664629
2006-01-10,21.243,21.4424,21.2321,21.3918,3713582.9674119
2006-01-11,21.3154,21.4345,21.2996,21.3561,3531816.9350929
2006-01-12,21.3402,21.4662,21.3154,21.3561,3030398.1943625
2006-01-13,20.7043,21.5188,20.7043,21.5049,2472674.450758
2006-01-17,21.5049,21.74,21.3799,21.7321,10827073.648568
2006-01-18,21.5734,21.868,21.5734,21.7807,12950296.821417
2006-01-19,22.0009,22.0317,21.7132,21.9742,11671809.972078
2006-01-20,22.0396,22.119,21.7053,21.8472,6077407.2616951
2006-01-23,22.4742,22.4742,21.746,21.8134,9229531.8362911
2006-01-24,21.8888,22.0198,21.8263,22.0089,3304091.0294155
2006-01-25,21.8541,22.1011,21.5734,21.7053,6239112.0285338
2006-01-26,21.7936,21.873,21.4136,21.5128,4698755.205302
2006-01-27,21.6269,21.7757,21.5406,21.6329,3421322.7265631
2006-01-30,21.5565,21.6607,21.4771,21.4831,2035484.6204458
2006-01-31,21.497,21.5982,21.4216,21.4722,4007789.6610616
2006-02-01,21.5684,21.6101,21.372,21.5337,4169194.0431594
2006-02-02,21.4583,21.5982,21.1587,21.2509,8281483.3219653
2006-02-03,21.2569,21.2638,20.993,21.1438,3782753.1060174
2006-02-06,21.0664,21.3343,21.0664,21.2718,3681839.961119
2006-02-07,21.1855,21.5049,21.0813,21.1438,2638273.1312009
2006-02-08,21.0932,21.7757,21.0525,21.1359,3075014.4004067
2006-02-09,21.0932,21.3402,21.0872,21.2142,4607282.0036868
2006-02-10,21.1736,21.3918,21.0982,21.2271,5642015.7078183
2006-02-13,21.1438,21.2996,21.1438,21.2003,2414436.0991153
2006-02-14,21.2797,21.2797,20.9047,21.1785,4048358.7371237
2006-02-15,21.1438,21.372,21.0932,21.2142,4328940.2611674
2006-02-16,21.121,21.8412,21.121,21.3799,1788746.7798763
2006-02-17,21.6745,21.6745,21.1359,21.5734,6386141.2871759
2006-02-21,21.6101,21.7757,21.5128,21.6041,4945054.56479
2006-02-22,21.7321,21.7807,21.6041,21.6874,2506066.5491183
2006-02-23,21.7053,21.746,21.5853,21.6607,2913909.3950473
2006-02-24,22.2946,22.2946,21.6329,21.7261,2042972.0629133
2006-02-27,21.7876,21.9861,21.7876,21.9007,8295256.6679368
2006-02-28,21.9255,22.0198,21.6607,21.7539,2221143.5583666
2006-03-01,21.5624,21.8333,21.5624,21.6944,2480158.869218
2006-03-02,21.3799,21.7202,21.3799,21.6805,3582573.892283
2006-03-03,21.6101,21.8065,21.5188,21.5734,3477321.2966814
2006-03-06,21.6041,21.6398,21.1051,21.2271,5927236.0593035
2006-03-07,21.2271,21.2271,20.9791,21.1249,6249741.4147508
2006-03-08,21.0109,21.2867,20.7847,21.1051,5798774.2064572
2006-03-09,21.0813,21.372,21.0049,21.0446,4558913.0043865
2006-03-10,20.993,21.2271,20.9861,21.1785,5070368.4258719
2006-03-13,21.1944,21.3075,21.1309,21.2083,4235364.366366
2006-03-14,21.1785,21.4771,21.1785,21.4345,2966016.0675664
2006-03-15,21.3799,21.5853,21.2003,21.5734,1932024.2532647
2006-03-16,21.5734,21.7807,21.5188,21.6874,3617760.2350688
2006-03-17,21.6041,21.6041,21.4057,21.4722,2354845.0081361
2006-03-20,21.5406,21.5406,21.1309,21.1587,2558917.1274723
2006-03-21,21.0664,21.1656,20.9047,20.9999,3601139.2820738
2006-03-22,20.9722,21.1656,20.8849,21.0982,4241203.7247685
2006-03-23,21.0664,21.0982,20.9672,21.0744,3391229.8203401
2006-03-24,21.1051,21.1359,20.9791,21.0287,1784699.6498942
2006-03-27,20.9533,21.0228,20.8472,20.8918,2760896.6336471
2006-03-28,20.8035,20.9613,20.7113,20.8035,8795778.2864544
2006-03-29,20.745,21.0376,20.745,20.9315,3733194.6637834
2006-03-30,20.7847,20.9999,20.6805,20.745,4018264.8228982
2006-03-31,20.7589,20.8402,20.5585,20.5912,6103463.1179609
2006-04-03,20.6914,20.8472,20.6031,20.616,3913610.9807734
2006-04-04,20.5773,20.9246,20.5714,20.8402,7505766.9446902
2006-04-05,20.8472,21.0982,20.7777,21.0376,4743824.0044625
2006-04-06,21.0287,21.121,20.6805,20.7777,3850580.5853113
2006-04-07,20.7113,20.7777,20.3769,20.4841,5597246.2853962
2006-04-10,20.3174,20.6289,20.3174,20.4761,3628534.7736438
2006-04-11,20.4841,20.5317,20.2132,20.242,3546487.403277
2006-04-12,20.2916,20.3174,20.2242,20.2916,3850876.9380423
2006-04-13,20.1696,20.2748,20.1438,20.1984,2734690.5850109
2006-04-17,20.1349,20.2132,20.1031,20.1775,2326701.5787214
2006-04-18,20.1775,20.6378,20.1349,20.5644,8349907.5387311
2006-04-19,20.4841,20.7043,20.4841,20.6289,3694868.3932531
2006-04-20,20.5714,20.8978,20.5386,20.7777,2928733.0796093
2006-04-21,20.8918,21.0376,20.7847,20.872,3989220.2392608
2006-04-24,20.8402,21.0813,20.7113,21.0664,2841893.6654232
2006-04-25,21.0109,21.0109,20.6805,20.7658,4319659.5822769
2006-04-26,20.7172,20.7976,20.5019,20.5585,3673600.5487968
2006-04-27,20.3978,20.9315,20.368,20.8333,8071573.8602316
2006-04-28,20.7043,20.9464,20.6468,20.9156,2741128.6968902
2006-05-01,20.9315,20.993,20.616,20.7222,3209013.2109097
2006-05-02,20.7222,21.121,20.7222,21.0605,6612668.6778971
2006-05-03,20.9722,21.0446,20.8769,20.993,4886815.2051448
2006-05-04,20.9722,21.0605,20.9047,21.0168,2690826.3488214
2006-05-05,21.1359,21.491,21.114,21.491,6028898.1500492
2006-05-08,21.497,21.497,21.2638,21.3283,2257676.5924739
2006-05-09,21.3402,21.3561,21.114,21.1438,1848781.3919494
2006-05-10,21.1438,21.3154,21.0446,21.3154,3337923.6248623
2006-05-11,21.3154,21.3154,20.9999,21.114,3623599.5934713
2006-05-12,21.0049,21.1249,20.8601,20.8769,4415630.4909856
2006-05-15,20.7777,21.0932,20.7043,21.0109,3333736.3825347
2006-05-16,21.0446,21.0744,20.8978,20.9156,3522083.6630861
2006-05-17,20.7509,20.8849,20.5099,20.5972,10372659.071771
2006-05-18,20.5386,20.7589,20.495,20.5912,7118131.5246021
2006-05-19,20.6378,20.9384,20.5972,20.7658,5019765.6930622
2006-05-22,20.7113,21.0664,20.6656,20.9246,5618510.0978426
2006-05-23,20.9533,21.0605,20.623,20.6289,3193741.9732438
2006-05-24,20.5912,20.7916,20.4037,20.7043,7921399.6338325
2006-05-25,20.8402,20.9246,20.7113,20.8978,4787545.1042989
2006-05-26,20.9384,21.1438,20.9097,21.1249,3920800.054505
2006-05-30,21.1051,21.1656,20.9097,20.9097,3242850.8463689
2006-05-31,21.0376,21.4057,21.0376,21.2569,3432998.4193607
2006-06-01,21.1785,21.491,21.0872,21.4722,4028297.4716433
2006-06-02,21.5982,21.746,21.4285,21.7321,7077107.8394188
2006-06-05,21.74,21.7757,21.4722,21.4722,3334483.3123769
2006-06-06,21.4424,21.6329,21.2718,21.5128,6041927.5901858
2006-06-07,21.5406,21.6537,21.4136,21.4345,3831863.9951476
2006-06-08,21.4722,21.5853,21.3343,21.5049,20715233.301339
2006-06-09,21.6745,21.7757,21.4583,21.6874,4911212.8973208
2006-06-12,21.7936,21.8888,21.6607,21.7321,11564758.092038
2006-06-13,21.74,21.7936,21.4216,21.4722,10190149.133617
2006-06-14,21.4722,21.5049,21.1587,21.3154,4110051.5132866
2006-06-15,21.4722,21.6984,21.3402,21.6398,6699813.5168366
2006-06-16,21.4057,21.5734,21.3402,21.4503,3446770.7573297
2006-06-19,21.4285,21.6041,21.0605,21.1507,6982782.9987701
2006-06-20,21.1736,21.3214,21.0872,21.2083,3755053.1976967
2006-06-21,21.2718,21.3154,21.114,21.1855,2290312.6889696
2006-06-22,21.114,21.1785,20.9246,21.114,4173983.0629713
2006-06-23,20.9533,21.3402,20.9533,21.1438,1590807.3476661
2006-06-26,21.1051,21.2509,21.1051,21.2321,2633779.4561174
2006-06-27,21.2569,21.4136,21.0872,21.1507,3771375.7819557
2006-06-28,21.1309,21.2867,21.1309,21.2142,6134310.0100436
2006-06-29,21.243,21.5337,21.243,21.4831,3454264.2478121
2006-06-30,21.4831,21.6537,21.4722,21.5684,5359487.7309737
2006-07-03,21.6398,21.8065,21.5486,21.8065,1326841.7366049
2006-07-05,21.6398,21.8065,21.6101,21.6607,3078157.3521587
2006-07-06,21.7261,21.7539,21.4722,21.5486,2512950.1980966
2006-07-07,21.5783,21.8065,21.5486,21.7132,2119928.0127222
2006-07-10,21.7261,21.9007,21.7261,21.8333,8208863.798852
2006-07-11,21.868,22.0198,21.8412,22.0009,6138647.4447417
2006-07-12,21.993,22.0396,21.8194,21.8948,5744425.7364088
2006-07-13,21.74,22.0089,21.7053,21.8134,10009585.648264
2006-07-14,21.9007,21.9007,21.6041,21.8134,8443033.8644236
2006-07-17,21.7539,21.9464,21.7539,21.873,4340170.4168661
2006-07-18,21.873,21.9384,21.8194,21.9077,6914062.4292734
2006-07-19,22.0009,22.2609,21.9811,22.239,5018269.8173727
2006-07-20,22.239,22.4166,22.1954,22.2946,3378649.9493123
2006-07-21,22.2539,22.4821,22.2539,22.3482,6342116.7785911
2006-07-24,22.5158,22.5863,22.4097,22.5535,5266958.142753
2006-07-25,22.6001,22.7073,22.5228,22.6507,2758949.1728438
2006-07-26,22.6984,22.7837,22.6081,22.7281,5062585.638676
2006-07-27,22.8958,22.8958,22.5486,22.5486,7298107.3445057
2006-07-28,22.5813,22.8571,22.5486,22.6984,6548437.751474
2006-07-31,22.7142,22.7946,22.5813,22.6001,2446026.8970328
2006-08-01,22.6001,22.8839,22.5228,22.8839,7238810.5902525
2006-08-02,22.8958,22.9692,22.8065,22.864,9667769.989189
2006-08-03,22.8412,22.9037,22.6825,22.7499,8153314.7978425
2006-08-04,22.9692,22.99,22.6884,22.7569,6621354.6353207
2006-08-07,22.7688,22.87,22.4821,22.487,2363225.5408064
2006-08-08,22.492,22.7946,22.492,22.6984,4817642.0425318
2006-08-09,22.7232,22.8759,22.6884,22.7073,3798625.1131651
2006-08-10,22.7361,22.7499,22.5863,22.6745,4346758.721116
2006-08-11,22.6984,22.7142,22.5863,22.622,3312025.0169844
2006-08-14,22.7073,22.8501,22.7073,22.7767,3673154.0036954
2006-08-15,22.8273,22.9861,22.8273,22.9206,6047314.3554721
2006-08-16,23.0148,23.0287,22.6884,22.7073,5729755.2682246
2006-08-17,22.7073,22.7073,22.492,22.6825,7299447.9878123
2006-08-18,22.6299,22.9414,22.6299,22.9345,4294361.7438808
2006-08-21,22.8888,23.0396,22.8839,22.9861,4142535.4014069
2006-08-22,22.9206,23.1021,22.9206,23.0634,1825274.7739712
2006-08-23,23.1785,23.1785,22.8025,22.8194,3569400.3077908
2006-08-24,22.9692,22.9692,22.8194,22.9146,3907773.6383759
2006-08-25,22.9087,22.996,22.8759,22.9146,3091333.9606583
2006-08-28,22.9692,23.1478,22.8888,23.0902,7990419.5800676
2006-08-29,23.1537,23.1785,22.99,23.1091,3979345.846906
2006-08-30,23.2033,23.2033,22.9771,22.99,3605928.3018857
2006-08-31,22.996,23.2876,22.996,23.2222,2986826.278894
2006-09-01,23.3253,23.3253,23.1964,23.243,5466542.6350206
2006-09-05,23.243,23.2876,22.9345,22.996,5855521.7224228
2006-09-06,22.9087,23.0228,22.8124,22.9087,7359934.1849992
2006-09-07,22.7767,22.9622,22.7767,22.9414,3948049.3857145
2006-09-08,22.8958,23.0019,22.8958,22.9414,7979341.6327443
2006-09-11,22.864,22.9771,22.8065,22.864,9780661.2276309
2006-09-12,22.8124,23.0783,22.6438,22.744,15933232.210715
2006-09-13,22.7073,22.7946,22.5297,22.7896,8425216.4124776
2006-09-14,22.6934,22.9146,22.6081,22.6934,4765240.0252843
2006-09-15,22.6081,22.6081,22.487,22.5228,5223841.8444083
2006-09-18,22.4563,22.5694,22.3551,22.4563,4533463.9656174
2006-09-19,22.4245,22.5605,22.4166,22.498,10180567.061984
2006-09-20,22.4672,22.5813,22.4563,22.4672,5338224.9265298
2006-09-21,22.4285,22.492,22.3363,22.4345,17727810.284973
2006-09-22,22.4345,22.4563,22.365,22.4097,5746219.9808342
2006-09-25,22.4097,22.8025,22.4097,22.7232,4845038.5421043
2006-09-26,22.6507,22.8065,22.6507,22.6884,6756405.8004193
2006-09-27,22.6438,23.0148,22.6438,23.0019,5641570.1707194
2006-09-28,23.0783,23.1021,22.8412,22.9265,3958075.9864447
2006-09-29,23.0347,23.0347,22.6676,22.6984,4817791.2268998
2006-10-02,22.8353,22.996,22.7142,22.87,4004043.9238229
2006-10-03,22.7896,23.0396,22.6617,22.9622,8976649.2125657
